channelKey,displayName,groups,sourceFile,sourceRole,originalName,host,kind,durable,continuousUpdate,updateMode,signedExpireAt,youtubeVideoId,url
中天綜合,中天綜合,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中天綜合,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/54/7f382cf25fb0ad48f4e68cb45ac1f6cd/index.m3u8
中天綜合,中天綜合,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中天綜合,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3072/ad13fa6dab35b2daafb857224831c4b5/index.m3u8
中字有码,中字有码,私密頻道_7708,sources/live-base.txt,durable-base-hls,中字有码,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3157/8b65ae41bb9d51b1c21f81cb71c05b8c/index.m3u8
中字有码,中字有码,私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中字有码,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3157/8b65ae41bb9d51b1c21f81cb71c05b8c/index.m3u8
中字有码3,中字有码3,Verified Fastest | 私密頻道_7708,sources/live-base.txt,durable-base-hls,中字有码3,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3187/b488f3be5ece2068c3579b8b37afae9a/index.m3u8
中字有码3,中字有码3,Verified Fastest | 私密頻道_7708,sources/live-base.txt,durable-base-hls,中字有码3,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3187/b488f3be5ece2068c3579b8b37afae9a/index.m3u8
中字有码3,中字有码3,Verified Fastest | 私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中字有码3,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/3187/b488f3be5ece2068c3579b8b37afae9a/index.m3u8
中視,中視,台灣頻道,sources/live-base.txt,durable-base-hls,中視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/333/6b689cc884a9d00edd07cd9334e43028/index.m3u8
中視,中視,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/333/6b689cc884a9d00edd07cd9334e43028/index.m3u8
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/live-base.txt,durable-base-hls,中視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2473/30f7eff8cac5c223e27421f58c1ce263/index.m3u8
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/live-base.txt,durable-base-hls,中視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3495/5bf174d1c1882f583909941cde68d72b/index.m3u8
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2473/30f7eff8cac5c223e27421f58c1ce263/index.m3u8
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,中視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/3495/5bf174d1c1882f583909941cde68d72b/index.m3u8
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/youtube-live-channels.csv,durable-youtube-page,中視新聞,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,TCnaIE_SAtM,https://www.youtube.com/watch?v=TCnaIE_SAtM
中視新聞,中視新聞,新聞頻道 | YouTube新聞台,sources/live-youtube-stable.txt,generated-youtube-hls,005 中視新聞,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:47:47.000Z,TCnaIE_SAtM,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164867/ei/I1k5arz-L92RvcAP-rq_mQg/ip/114.42.199.53/id/TCnaIE_SAtM.9/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr4---sn-ipoxu-umbee.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEVrrxZ2H6DFg-V8bxaFSLMFVP4Au02EagSNAPOVNx5fpBojDJ5Ehnlku1ArRK7HnBE-56UZM3eb/spc/SQ-umi4PsgQUs_PtnlLa4qt0R1QbSMdr4wZfdBwUt5_8jbZv_w/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2605000/met/1782143267,/mh/eb/mm/44/mn/sn-ipoxu-umbee/ms/lva/mv/m/mvi/4/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565682,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgdXsIOaajEYwWDdlxpPHpj0I9zydS35LAyk1KfRxcQnECIDkv79DbT4yjK0l2pK_70rajfGYcnlVFTwYCJCAIlqMO/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRgIhAKKRYWsZIn3078t1m2Yc933YotHG8R1I2koLJkIPzIiQAiEAkxE7HFRm4G-cNckInfvntYz7yRuAZhYLkZsNOcHfXQY%3D/playlist/index.m3u8"
中視經典綜藝,中視經典綜藝,YouTube綜合娛樂,sources/youtube-live-channels.csv,durable-youtube-page,中視經典綜藝,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,ADDSmXoPDY8,https://www.youtube.com/watch?v=ADDSmXoPDY8
中視經典綜藝,中視經典綜藝,YouTube綜合娛樂,sources/live-youtube-stable.txt,generated-youtube-hls,037 中視經典綜藝,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:49:08.000Z,ADDSmXoPDY8,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164948/ei/dFk5atHEKYuMvcAP2bCdyQU/ip/114.42.199.53/id/ADDSmXoPDY8.6/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr2---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEUt5dTls0O9CtB7NVB1GfeRnCZH0Ggg2kfOhF_17Bpqt8GFCxF6828DlVBA8Jbc7lgunP07lzZI/spc/SQ-umjv7M7b4LRr95ZKZSCpJq0KSOaS11S97nVpfT6aDEI6ypg/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2845000/met/1782143348,/mh/vc/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/2/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565681,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRQIhAOkQJX_NkVCmKJqdNBvKoKQCS7Itv2mHOHaTqyYfm89JAiAxU7TDknJBR3-_VzrdoWGd0Vu2Nu2zUZLDQ_simkuG5A%3D%3D/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgAlu2ZtstjG7s6YiVu3lB5f47IJsG5geXbPKzKmnaCR4CIQCHvOiPphwaChthU9Fs_OJ0z419UNYtVgrqvuS_BM7Ivw%3D%3D/playlist/index.m3u8"
公視,公視,Verified Fastest | 台灣頻道,sources/live-base.txt,durable-base-hls,公視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/86/21a09ee05bb6791a059774a036be73b4/index.m3u8
公視,公視,Verified Fastest | 台灣頻道,sources/live-base.txt,durable-base-hls,公視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/86/21a09ee05bb6791a059774a036be73b4/index.m3u8
公視,公視,Verified Fastest | 台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,公視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/86/21a09ee05bb6791a059774a036be73b4/index.m3u8
公視網路直播頻道,公視 網路直播頻道,YouTube新聞台,sources/youtube-live-channels.csv,durable-youtube-page,公視 網路直播頻道,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,C6gYqSHLRw4,https://www.youtube.com/watch?v=C6gYqSHLRw4
公視網路直播頻道,公視 網路直播頻道,YouTube新聞台,sources/live-youtube-stable.txt,generated-youtube-hls,023 公視 網路直播頻道,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:48:32.000Z,C6gYqSHLRw4,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164912/ei/UFk5asDvLNuDvcAP4PuE-AE/ip/114.42.199.53/id/C6gYqSHLRw4.3/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr4---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/gcr/tw/bui/ARmQxEWgl-XtAqSVSvRF1jJlWhPL9sWoc3zSMibDHFLvNTuFVCwpxYuU43AEm3fxHJbjjUayCEwWg8Jk/spc/SQ-umos9n1iki1Z6VN5YI-e02x84-4UyB-zDsLze3wEjzU4/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2845000/met/1782143312,/mh/Kb/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/4/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565682,51946838,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,gcr,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRAIgTPghKGrU0JoXmvWHmEs__ZujWguQ8J5J88F17AtGOP8CIBklYMjhM_59NWN4YBm9cs0cq-Fl9aJ6u5Fmz7IBt9oI/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgRgJC4HggmJi-eCrXmXEjTotOCltXMW6bVZQs8FwHPS8CIQCJ7Ak0r-4HQtHGLZ50MBLD-gRIy2EL5ivUPJtqYF9oNQ%3D%3D/playlist/index.m3u8"
公視新聞,公視新聞,台灣頻道,sources/live-base.txt,durable-base-hls,公視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/20/605dc9eef9ce2d98d2a856389f8d798f/index.m3u8
公視新聞,公視新聞,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,公視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/20/605dc9eef9ce2d98d2a856389f8d798f/index.m3u8
公視新聞網,公視新聞網,YouTube新聞台,sources/youtube-live-channels.csv,durable-youtube-page,公視新聞網,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,quwqlazU-c8,https://www.youtube.com/watch?v=quwqlazU-c8
公視新聞網,公視新聞網,YouTube新聞台,sources/live-youtube-stable.txt,generated-youtube-hls,018 公視新聞網,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:48:19.000Z,quwqlazU-c8,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164899/ei/Q1k5apnIFPqx2roPxdDFqAc/ip/114.42.199.53/id/quwqlazU-c8.10/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr5---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/bui/ARmQxEWvfcA9NHG98ErpS_14Bqbfl7ZYo69QpkuX26b8UMN-dLoAS6hG0osXvB36E4DIueSI8ZaRx7gS/spc/SQ-umqbddFhWgE8OC8u7uasE_ZT0IIHd7tX5ZsBN6JeAgc8Aqg/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2845000/met/1782143299,/mh/sI/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/5/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565115,51565682,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRgIhAJP2N9GwKiWObNTfMzYIukgjK3EnzkmKHpQ9pJWEuygGAiEA2degu6WbVa_OXJNmB5kvBkz8WFMupfF6Ybzy9P8gN_I%3D/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRAIgSv5_MWc0agHpGw86CRLli3QljSwAugcuSfN7siyiNw8CICH8y3u-uriQ2qPn1ilv0NbjydOSnsetx6NdBUyuJqJD/playlist/index.m3u8"
午夜寻花,午夜寻花,私密頻道_7708,sources/live-base.txt,durable-base-hls,午夜寻花,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3180/ac81fb56a0aeafbee5ab3408e23d567a/index.m3u8
午夜寻花,午夜寻花,私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,午夜寻花,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3180/ac81fb56a0aeafbee5ab3408e23d567a/index.m3u8
天映經典,天映經典,台灣頻道,sources/live-base.txt,durable-base-hls,天映經典,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/2289/c6b268f6f9f471bef0e26557fa1ac682/index.m3u8
天映經典,天映經典,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,天映經典,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/2289/c6b268f6f9f471bef0e26557fa1ac682/index.m3u8
天映頻道,天映頻道,新馬頻道,sources/live-base.txt,durable-base-hls,天映頻道,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/441/decb525cdca47abc3b38856cd5dae135/index.m3u8
天映頻道,天映頻道,新馬頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,天映頻道,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/441/decb525cdca47abc3b38856cd5dae135/index.m3u8
天津衛視,天津衛視,大陸頻道,sources/live-base.txt,durable-base-hls,天津衛視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1093/8f59e07b88918cb29218268468a88db9/index.m3u8
天津衛視,天津衛視,大陸頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,天津衛視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/1093/8f59e07b88918cb29218268468a88db9/index.m3u8
天美,天美,私密頻道_7708,sources/live-base.txt,durable-base-hls,天美,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3171/f42d5d165dadf008b01e7ee825867f41/index.m3u8
天美,天美,私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,天美,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx5/3171/f42d5d165dadf008b01e7ee825867f41/index.m3u8
天堂素人約啪,天堂素人約啪,私密頻道_7708,sources/live-base.txt,durable-base-hls,天堂素人約啪,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3164/60494dc98eec6d6677c6f8fae113957c/index.m3u8
天堂素人約啪,天堂素人約啪,私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,天堂素人約啪,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3164/60494dc98eec6d6677c6f8fae113957c/index.m3u8
无码破解,无码破解,私密頻道_7708,sources/live-base.txt,durable-base-hls,无码破解,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3190/da53f5b1bd04b58068c25a0b201c6c6f/index.m3u8
无码破解,无码破解,私密頻道_7708,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,无码破解,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx4/3190/da53f5b1bd04b58068c25a0b201c6c6f/index.m3u8
日本テレビ,日本テレビ,にっぽん,sources/live-base.txt,durable-base-hls,日本テレビ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/2923/ca285ac7077c48e21ba2dcba34317710/index.m3u8
日本テレビ,日本テレビ,にっぽん,sources/live-base.txt,durable-base-hls,日本テレビ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/119/7b9693aa2afc5d5d8e9fe49af0e3109d/index.m3u8
日本テレビ,日本テレビ,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,日本テレビ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/2923/ca285ac7077c48e21ba2dcba34317710/index.m3u8
日本テレビ,日本テレビ,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,日本テレビ,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/119/7b9693aa2afc5d5d8e9fe49af0e3109d/index.m3u8
日テレg,日テレG＋,にっぽん,sources/live-base.txt,durable-base-hls,日テレG＋,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2434/0f713205dac09e8a9d9f88b7c85e924e/index.m3u8
日テレg,日テレG＋,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,日テレG＋,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/2434/0f713205dac09e8a9d9f88b7c85e924e/index.m3u8
东方卫视,东方卫视,大陸頻道,sources/live-base.txt,durable-base-hls,东方卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/224/a3e7833a7d4cf07cc7b31ffcf7095958/index.m3u8
东方卫视,东方卫视,大陸頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,东方卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx3/224/a3e7833a7d4cf07cc7b31ffcf7095958/index.m3u8
东南卫视,东南卫视,大陸頻道,sources/live-base.txt,durable-base-hls,东南卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/228/b7866991f4c3f77c4c5c7463d5a6c0e6/index.m3u8
东南卫视,东南卫视,大陸頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,东南卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/228/b7866991f4c3f77c4c5c7463d5a6c0e6/index.m3u8
北京卫视,北京卫视,大陸頻道,sources/live-base.txt,durable-base-hls,北京卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/220/a4333d9a2fc687f506501d699eef886d/index.m3u8
北京卫视,北京卫视,大陸頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,北京卫视,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx6/220/a4333d9a2fc687f506501d699eef886d/index.m3u8
北京衛視,北京衛視,大陸頻道,sources/live-base.txt,durable-base-hls,北京衛視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/221/5e1849e7cef864a7fc78bdaa7660f788/index.m3u8
北京衛視,北京衛視,大陸頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,北京衛視,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/221/5e1849e7cef864a7fc78bdaa7660f788/index.m3u8
北海道ニュース,北海道ニュース,にっぽん,sources/live-base.txt,durable-base-hls,北海道ニュース,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/39/c678b498d89f1166c3db0f135b090090/index.m3u8
北海道ニュース,北海道ニュース,にっぽん,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,北海道ニュース,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/39/c678b498d89f1166c3db0f135b090090/index.m3u8
台視財經,台視財經,台灣頻道,sources/live-base.txt,durable-base-hls,台視財經,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/300/0f3236a090398c9b53a80a13820a755e/index.m3u8
台視財經,台視財經,台灣頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,台視財經,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx2/300/0f3236a090398c9b53a80a13820a755e/index.m3u8
台視新聞,台視新聞,新聞頻道,sources/live-base.txt,durable-base-hls,台視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2493/ef640e41a51f964ad38f200f93ed2dc2/index.m3u8
台視新聞,台視新聞,新聞頻道,sources/live-cleaned-backup.txt,durable-cleaned-backup-hls,台視新聞,z3.ubtvfans.com,direct-hls,true,true,retest-existing-hls,,,https://z3.ubtvfans.com/live/rx1/2493/ef640e41a51f964ad38f200f93ed2dc2/index.m3u8
台視新聞台,台視新聞台,YouTube新聞台,sources/youtube-live-channels.csv,durable-youtube-page,台視新聞台,www.youtube.com,youtube-page,true,true,resolve-with-yt-dlp,,sNtCBxP-8LY,https://www.youtube.com/watch?v=sNtCBxP-8LY
台視新聞台,台視新聞台,YouTube新聞台,sources/live-youtube-stable.txt,generated-youtube-hls,007 台視新聞台,manifest.googlevideo.com,youtube-generated-hls,false,false,generated-short-lived,2026-06-22T21:47:52.000Z,sNtCBxP-8LY,"https://manifest.googlevideo.com/api/manifest/hls_playlist/expire/1782164872/ei/KFk5aryYOOOK1d8P_cWy-Qc/ip/114.42.199.53/id/sNtCBxP-8LY.1/itag/94/source/yt_live_broadcast/requiressl/yes/ratebypass/yes/live/1/sgoap/gir%3Dyes%3Bitag%3D140/sgovp/gir%3Dyes%3Bitag%3D135/rqh/1/hls_chunk_host/rr2---sn-ipoxu-umby.googlevideo.com/xpc/EgVo2aDSNQ%3D%3D/playlist_duration/30/manifest_duration/30/gcr/tw/bui/ARmQxEVBvC1HW74ojVeTvPS7yYtswu1Z2O5jU1l3MjIsSJCgHFKX6Qufr9fqgz6cyDCJ1Zbdl-6F1Akk/spc/SQ-umq-BRqlvbyTq2v-QtNrBpFgQpD24TARDH-OhuG1v7us8cQ/vprv/1/reg/0/playlist_type/DVR/initcwndbps/2845000/met/1782143273,/mh/8w/mm/44/mn/sn-ipoxu-umby/ms/lva/mv/m/mvi/2/pl/24/rms/lva,lva/dover/11/pacing/0/keepalive/yes/fexp/51565116,51565681,51987687/mt/1782142835/sparams/expire,ei,ip,id,itag,source,requiressl,ratebypass,live,sgoap,sgovp,rqh,xpc,playlist_duration,manifest_duration,gcr,bui,spc,vprv,reg,playlist_type/sig/AHEqNM4wRgIhAKLKltwb5pN_rhHMWdBhcVmATU3MCSy1hhOk27hpzDXdAiEA5yrqNZcjhAsoAwhW_rwgnaAnf6vE0JNtLKvtGlLwhD0%3D/lsparams/hls_chunk_host,initcwndbps,met,mh,mm,mn,ms,mv,mvi,pl,rms/lsig/APaTxxMwRQIgZnxFU2OTvEjLumYG-7CMXTbntJIDMj3ElhkuZdSEuZsCIQCugGPTWecfuXVLUrQ1ez1YMOvMp_iN6oIKZrWPLmadew%3D%3D/playlist/index.m3u8"
